Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
"Data extraction, transformation, and visualization",Data Analyst,39c4596a,Data Scientist,2.935483870967742,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915,0.0,35.432277668854844,35.432277668854844,0.1327020710174039
"Data extraction, transformation, and visualization",Data Analyst,3cac7e99,Data Scientist,2.774193548387097,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158,0.0,47.52559580514193,47.52559580514193,0.513336999023996
"Data extraction, transformation, and visualization",Data Analyst,42e7a026,Data Analyst,3.193548387096774,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383,2.0,39.900890171835485,47.88106820620258,0.5245254264068872
"Data extraction, transformation, and visualization",Data Analyst,46fd6e1c,Data Analyst,2.3225806451612905,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573,0.0,39.42353734012581,47.308244808150974,0.5064959170182582
"Data extraction, transformation, and visualization",Data Analyst,47d42365,Data Engineer,3.838709677419355,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985,3.0,48.2563455688871,48.2563455688871,0.536337211255192
"Data extraction, transformation, and visualization",Data Analyst,4cba2f2d,Artificial Intelligence Engineer,2.5806451612903225,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745,5.0,46.16147577430645,46.16147577430645,0.4704015760178475
"Data extraction, transformation, and visualization",Data Analyst,4d57b04b,Data Scientist,2.7096774193548385,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432,0.0,42.95172777669678,42.95172777669678,0.3693753577193712
"Data extraction, transformation, and visualization",Data Analyst,516J6855,Data Scientist,2.5806451612903225,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108,1.0,34.82360109820645,34.82360109820645,0.11354408972252152
"Data extraction, transformation, and visualization",Data Analyst,528f3560,Data Analyst,1.935483870967742,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.97262000935484,41.967144011225805,0.33838576772735895
"Data extraction, transformation, and visualization",Data Analyst,528f3560,Data Analyst,1.935483870967742,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.97262000935484,41.967144011225805,0.33838576772735895
"Data extraction, transformation, and visualization",Data Analyst,5312eea4,Data Analyst,2.838709677419355,3,84,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,49.7969187675,86.0,92.79513889,46.9198146,1.0,70.0469465,70.0469465,2.0,38.4590751933871,46.15089023206452,0.4700683980543009
"Data extraction, transformation, and visualization",Data Analyst,544a3d1a,Data Scientist,2.870967741935484,0,62,DATA SCIENTIST,4 tahun 2 bulan,MIDDLE,50,59.509354575,90.5,100.0,7.234474611,1.0,69.58669591,69.58669591,15.0,38.230303671009686,38.230303671009686,0.22076941646290849
"Data extraction, transformation, and visualization",Data Analyst,54b0fc4f,Data Analyst,3.903225806451613,1,89,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,71.3084967321,88.5,98.61111111,6.180876807,1.0,71.78045298,71.78045298,3.0,39.878156208432266,47.853787450118716,0.5236667697081282
"Data extraction, transformation, and visualization",Data Analyst,557e30ab,Data Analyst,2.0,2,29,DATA ANALYST,3 tahun 5 bulan,MIDDLE,41,53.7861081933,85.0,100.0,4.549017204,1.0,64.81437318,64.81437318,2.0,35.2916177854,42.34994134248,0.35043424218085506
"Data extraction, transformation, and visualization",Data Analyst,55b2e646,Data Scientist,3.4838709677419355,1,57,AI ENGINEER,3 tahun 0 bulan,JUNIOR,36,50.15589986,90.0,100.0,0.871158899,1.3,85.36316737,85.36316737,0.0,46.879898060938714,46.879898060938714,0.493013783211014
"Data extraction, transformation, and visualization",Data Analyst,57635c17,Data Analyst,1.5806451612903225,2,12,DATA ANALYST,3 tahun 3 bulan,MIDDLE,39,67.5095967558,90.0,99.21875,6.039999292,1.0,71.43352597,71.43352597,4.0,38.602671989906455,46.323206387887744,0.4754920168516381
"Data extraction, transformation, and visualization",Data Analyst,57ecf7ad,Data Analyst,1.0,2,27,MGT,5 tahun 1 bulan,-,61,3.4722222221,90.0,77.54010695,4.326516624,1.0,48.19519238,48.19519238,0.0,26.0134519614,31.21614235368,0.0
"Data extraction, transformation, and visualization",Data Analyst,5b749bf9,Data Engineer,2.935483870967742,3,101,DATA ENGINEER,2 tahun 3 bulan,BASIC,27,34.81372549,90.0,86.63101604,10.06283501,1.2,70.83787239,70.83787239,3.0,38.92374978605484,38.92374978605484,0.24259550332360708
"Data extraction, transformation, and visualization",Data Analyst,5d16d190,Data Scientist,3.064516129032258,0,99,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,62.2739437442,90.0,97.74305556,28.26078997,1.0,73.16053928,73.16053928,5.0,40.21540839904516,40.21540839904516,0.2832502167466686
"Data extraction, transformation, and visualization",Data Analyst,5dc773ce,Artificial Intelligence Engineer,3.4516129032258065,0,35,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,72.0571603642,91.0,95.57291667,5.121161842,1.1,80.15052819,80.15052819,0.0,44.10203800521614,44.10203800521614,0.40558115716029636
"Data extraction, transformation, and visualization",Data Analyst,6131e4d7,Data Engineer,4.483870967741935,1,38,DATA ENGINEER,2 tahun 3 bulan,MIDDLE,27,58.5518732492,93.5,99.30555556,10.46636816,1.2,85.46875202,85.46875202,0.0,47.40585792543871,47.40585792543871,0.5095682716402565
"Data extraction, transformation, and visualization",Data Analyst,64S57577,Data Scientist,3.935483870967742,1,40,DATA SCIENTIST,3 tahun 9 bulan,MIDDLE,45,73.6180643087,84.5,89.32291667,3.982774045,1.0,69.5311892,69.5311892,9.0,38.701207695354846,38.701207695354846,0.23559103261363232
"Data extraction, transformation, and visualization",Data Analyst,65054asd,Data Analyst,2.225806451612903,2,10,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,70.5590744629,99.0,0.0,4.917061944,1.0,73.99273476,73.99273476,2.0,40.262278455058066,48.314734146069675,0.5381749808087449
"Data extraction, transformation, and visualization",Data Analyst,66d21701,Data Analyst,3.4516129032258065,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963,0.0,35.95269516841613,43.14323420209935,0.37540298666491123
"Data extraction, transformation, and visualization",Data Analyst,6de6b041,Data Scientist,3.066666666666667,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827,7.0,41.88583616433334,41.88583616433334,0.335826618443473
"Data extraction, transformation, and visualization",Data Analyst,6e0778a1,Data Scientist,2.935483870967742,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558,2.0,31.88157787675484,31.88157787675484,0.020944458713825408
"Data extraction, transformation, and visualization",Data Analyst,6fb8c1a0,Data Scientist,3.2903225806451615,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224,0.0,38.83030450010323,38.83030450010323,0.2396543304139141
"Data extraction, transformation, and visualization",Data Analyst,7176fcb0,Data Engineer,3.5806451612903225,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781,10.0,43.66196546510645,43.66196546510645,0.39172995621324525
"Data extraction, transformation, and visualization",Data Analyst,77571f19,Data Analyst,1.967741935483871,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607,0.0,42.964903026777414,51.55788363213289,0.6402525047133044
"Data extraction, transformation, and visualization",Data Analyst,7L762383,Data Analyst,3.3225806451612905,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253,0.0,37.946405744125805,45.53568689295096,0.4507049879418801
"Data extraction, transformation, and visualization",Data Analyst,7b6d04c9,Data Analyst,3.129032258064516,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555,4.0,39.09452657629032,46.913431891548385,0.49406925426172565
"Data extraction, transformation, and visualization",Data Analyst,7ba9df08,Data Analyst,3.4516129032258065,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429,0.0,45.12435543451613,54.14922652141936,0.7218145378119211
"Data extraction, transformation, and visualization",Data Analyst,7d317bd2,Data Scientist,1.2258064516129032,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445,6.0,36.308434617258065,36.308434617258065,0.16027894720800462
"Data extraction, transformation, and visualization",Data Analyst,7dc30989,Data Scientist,3.3225806451612905,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422,4.0,42.20787693982581,42.20787693982581,0.34596279166023064
"Data extraction, transformation, and visualization",Data Analyst,7fe7bd2c,Data Scientist,2.903225806451613,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784,5.0,34.79291878423226,34.79291878423226,0.1125783696249415
"Data extraction, transformation, and visualization",Data Analyst,8126543f,Data Scientist,2.6451612903225805,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361,0.0,38.49213651975161,38.49213651975161,0.22901055643851173
"Data extraction, transformation, and visualization",Data Analyst,8387045b,Data Scientist,3.838709677419355,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0,10.0,54.2741935483871,54.2741935483871,0.725747851628444
"Data extraction, transformation, and visualization",Data Analyst,859bd42e,Data Scientist,3.161290322580645,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324,1.0,44.695923768812904,44.695923768812904,0.42427360056774305
"Data extraction, transformation, and visualization",Data Analyst,85e8c8f1,Data Scientist,3.4193548387096775,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765,0.0,47.19971482869355,47.19971482869355,0.5030799561999136
"Data extraction, transformation, and visualization",Data Analyst,8K760816,Data Analyst,2.903225806451613,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125,8.0,38.947786691532265,46.73734402983872,0.48852692172657314
"Data extraction, transformation, and visualization",Data Analyst,9ab9d681,Data Scientist,3.6451612903225805,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879,3.0,38.27001756515161,38.27001756515161,0.22201940385819705
"Data extraction, transformation, and visualization",Data Analyst,a016ffe0,Data Scientist,3.4516129032258065,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324,3.0,39.65446088171613,39.65446088171613,0.26559449848409056
"Data extraction, transformation, and visualization",Data Analyst,a20ce132,Data Analyst,4.290322580645161,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671,0.0,52.48964836920323,62.987578043043875,1.0
"Data extraction, transformation, and visualization",Data Analyst,a77b4e68,Data Scientist,2.032258064516129,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029,0.0,42.750071044022576,42.750071044022576,0.3630282497496262
"Data extraction, transformation, and visualization",Data Analyst,a9fcd0c5,Data Analyst,2.3548387096774195,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875,9.0,46.60614794354839,55.92737753225807,0.7777815085281353
"Data extraction, transformation, and visualization",Data Analyst,ae73e946,Data Analyst,1.7741935483870968,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311,7.0,40.235318116041945,48.28238173925033,0.5371566948510167
"Data extraction, transformation, and visualization",Data Analyst,afb96c1d,Data Analyst,2.806451612903226,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257,2.0,39.35444287906452,47.22533145487743,0.503886234721109
"Data extraction, transformation, and visualization",Data Analyst,aff5a1f7,Data Engineer,4.258064516129032,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722,0.0,47.96325984918065,47.96325984918065,0.5271123930073794
"Data extraction, transformation, and visualization",Data Analyst,b0519d51,Data Scientist,2.7419354838709675,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742,0.0,43.286199810019355,43.286199810019355,0.379902802452835
"Data extraction, transformation, and visualization",Data Analyst,b7ddf289,Artificial Intelligence Engineer,3.3548387096774195,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283,9.0,42.88847369344839,42.88847369344839,0.367384447271797
"Data extraction, transformation, and visualization",Data Analyst,be2d891b,Data Scientist,4.161290322580645,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534,3.0,50.8946895818129,50.8946895818129,0.6193785959354895
"Data extraction, transformation, and visualization",Data Analyst,beb45f59,Data Analyst,2.5161290322580645,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403,2.0,39.314789581061284,47.177747497273536,0.5023885385493299
"Data extraction, transformation, and visualization",Data Analyst,c0b0190c,Data Analyst,4.129032258064516,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673,29.0,30.116847928190325,36.14021751382839,0.1549843453186103
"Data extraction, transformation, and visualization",Data Analyst,c13b7f6c,Data Analyst,1.903225806451613,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696,8.0,42.38517901703226,50.86221482043871,0.6183564588910165
"Data extraction, transformation, and visualization",Data Analyst,c4acf473,Data Analyst,3.3870967741935485,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398,0.0,39.76517699327097,47.718212391925164,0.5193995700914946
"Data extraction, transformation, and visualization",Data Analyst,c5c364b3,Data Analyst,3.161290322580645,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017,0.0,35.753179141712906,42.903814970055485,0.3678673110856041
"Data extraction, transformation, and visualization",Data Analyst,c615b19e,Data Engineer,3.6774193548387095,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925,9.0,39.34757999927419,39.34757999927419,0.2559354800675989
"Data extraction, transformation, and visualization",Data Analyst,ccc8525a,Data Scientist,3.3225806451612905,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666,16.0,38.72449033302581,38.72449033302581,0.23632384928262412
"Data extraction, transformation, and visualization",Data Analyst,cdb6bf28,Artificial Intelligence Engineer,4.032258064516129,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733,14.0,52.293395175222585,52.293395175222585,0.6634025930593567
"Data extraction, transformation, and visualization",Data Analyst,cf9338b5,Data Scientist,2.5161290322580645,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856,8.0,39.69914268196129,39.69914268196129,0.2670008497954389
"Data extraction, transformation, and visualization",Data Analyst,d08b974d,Data Analyst,2.6129032258064515,0,86,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,58.8772058825,93.5,97.91666667,0.871158899,1.0,69.7799626,69.7799626,0.0,38.211444694129035,45.85373363295484,0.46071544963815
"Data extraction, transformation, and visualization",Data Analyst,d8c9672c,Data Analyst,3.967741935483871,1,82,DATA ANALYST,2 tahun 4 bulan,MIDDLE,28,73.7417775442,90.5,95.05208333,9.595209262,1.0,73.7469197,73.7469197,0.0,40.950706150677426,49.14084738081291,0.5641767404654477
"Data extraction, transformation, and visualization",Data Analyst,ecc200ca,Data Engineer,3.4838709677419355,3,56,DATA ENGINEER,1 tahun 9 bulan,MIDDLE,21,71.0850840338,89.0,99.30555556,5.758942974,1.2,86.333236,86.333236,2.0,47.394034434838716,47.394034434838716,0.5091961294835219
"Data extraction, transformation, and visualization",Data Analyst,eed0f189,Data Analyst,3.064516129032258,3,45,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,69.240079365,96.0,70.49910873,48.01347408,1.0,79.53001534,79.53001534,4.0,43.59123071084517,52.309476853014196,0.66390876086206
"Data extraction, transformation, and visualization",Data Analyst,f007ee36,Artificial Intelligence Engineer,2.4516129032258065,0,70,AI ENGINEER,2 tahun 0 bulan,MIDDLE,24,40.1500350142,90.0,99.30555556,2.332863117,1.3,81.80872206,81.80872206,2.0,44.510880756316126,44.510880756316126,0.41844940633535194
"Data extraction, transformation, and visualization",Data Analyst,f2f08a05,Data Engineer,2.870967741935484,3,94,DATA ENGINEER,2 tahun 5 bulan,JUNIOR,29,59.4675711954,87.0,99.30555556,7.027424482,1.2,81.33092925,81.33092925,1.0,44.45474734120968,44.45474734120968,0.4166826175866384
"Data extraction, transformation, and visualization",Data Analyst,f6f88029,Data Analyst,1.2580645161290323,2,100,MGT,4 tahun 3 bulan,-,51,4.3391106446,90.0,78.20855615,6.010278684,1.0,48.76020407,48.76020407,0.0,26.434198479680646,31.721038175616773,0.01589150162659467
"Data extraction, transformation, and visualization",Data Analyst,fbc7621c,Data Scientist,2.903225806451613,0,93,DATA SCIENTIST,8 tahun 6 bulan,MIDDLE,102,58.3732609713,75.0,100.0,12.17940809,1.0,62.37965806,62.37965806,0.0,34.42573490083226,34.42573490083226,0.10102132552438407
"Data extraction, transformation, and visualization",Data Analyst,ff56a859,Data Scientist,3.3870967741935485,0,97,DATA SCIENTIST,4 tahun 3 bulan,JUNIOR,51,71.9907037817,89.5,95.83333333,11.98196147,1.0,73.15820762,73.15820762,3.0,40.36578552247097,40.36578552247097,0.28798330859986915
Develop ETL/ELT pipelines,Data Engineer,006bac9a,Data Analyst,3.0,3,7,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,24.3446545288,90.0,100.0,10.68886874,1.0,59.64183706,59.64183706,2.0,33.0201736418,33.0201736418,0.19430765765499083
Develop ETL/ELT pipelines,Data Engineer,00c74be4,Data Scientist,2.72,3,106,DATA SCIENTIST,5 tahun 10 bulan,MIDDLE,70,65.8296276846,90.0,70.58823529,2.714292537,1.0,67.48966658,67.48966658,9.0,37.0479232874,37.0479232874,0.30600363117232027
Develop ETL/ELT pipelines,Data Engineer,01c8c0ef,Data Scientist,3.6,1,67,DATA SCIENTIST,2 tahun 2 bulan,SENIOR,26,77.0315563725,92.0,96.35416667,6.32783673,1.1,82.53917202,82.53917202,3.0,45.4377611706,45.4377611706,0.538667324915131
Develop ETL/ELT pipelines,Data Engineer,01d1846b,Data Analyst,2.6,0,77,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,76.130287115,84.0,91.92708333,7.89858338,1.0,70.77981892,70.77981892,2.0,38.7353040276,38.7353040276,0.3527974120809533
Develop ETL/ELT pipelines,Data Engineer,03ad7f49,Data Scientist,1.76,2,91,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,75.1958741829,90.0,0.0,4.519739335,1.0,70.74391915,70.74391915,2.0,38.3214771495,38.3214771495,0.34132132739741
