Responsibilities,Role,UNIQUE ID,Avg_SkillScore,Cluster,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,Technical Score,Personal Evaluation Score ,Discipline Score ,Development Score,Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Maintain data lakes and warehouses,Data Engineer,0006F238,3.25,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,51.888344071359995,51.888344071359995,0.855428925091758
Maintain data lakes and warehouses,Data Engineer,0008CEE3,4.25,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,54.92621106840701,54.92621106840701,1.0
Maintain data lakes and warehouses,Data Engineer,0008DB3D,3.25,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,54.42137322643801,54.42137322643801,0.9759749358550716
Maintain data lakes and warehouses,Data Engineer,0008EF5A,2.0,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,36.174766458271,36.174766458271,0.10762501913187904
Maintain data lakes and warehouses,Data Engineer,00093BBA,1.25,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Maintain data lakes and warehouses,Data Engineer,000BC56E,3.25,1,DATA ANALYST,3 tahun 2 bulan,JUNIOR,38,77.67241379,89.0,95.0048732943,0.4301677875,1.0,72.7677924824,72.7677924824,2.0,40.094430015672,40.094430015672,0.2941604975853346
Maintain data lakes and warehouses,Data Engineer,000BE0C5,3.75,3,DATA ANALYST,3 tahun 0 bulan,MIDDLE,36,79.13793103,90.5,96.8024832613,9.3020121433,1.0,75.3882483655,75.3882483655,0.0,41.718271633715005,41.718271633715005,0.3714385773792877
Maintain data lakes and warehouses,Data Engineer,000BF13A,1.5,2,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,85.34482759,84.0,76.9401195515,0.4301677875,1.0,71.3283335517,71.3283335517,2.0,38.509016782401,38.509016782401,0.2187112117770548
Maintain data lakes and warehouses,Data Engineer,000C7109,3.0,1,DATA SCIENTIST,6 tahun 6 bulan,MIDDLE,78,,,,,,,,9.0,,,
Maintain data lakes and warehouses,Data Engineer,000C72E4,4.0,1,DATA ENGINEER,5 tahun 0 bulan,MIDDLE,60,76.47058824,91.5,89.9596364099,0.0,1.2,87.8939523114,87.8939523114,3.0,48.46379472504201,48.46379472504201,0.6924557664397278
Maintain data lakes and warehouses,Data Engineer,000CEE2B,2.25,0,DATA ANALYST,3 tahun 11 bulan,MIDDLE,47,74.48275862,90.0,98.9522417154,10.5359979556,1.0,74.1194724896,74.1194724896,4.0,40.340820419488,40.340820419488,0.30588613454092867
Maintain data lakes and warehouses,Data Engineer,000FCFC2,4.75,3,AI ENGINEER,1 tahun 10 bulan,JUNIOR,22,80.52631579,95.0,98.9522417154,34.6152175938,1.0,81.9618884287,81.9618884287,16.0,45.672300867211,45.672300867211,0.5596095068705376
Maintain data lakes and warehouses,Data Engineer,00101A0D,1.75,0,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,82.5,94.0,39.414983165,7.0665492569,1.0,73.9040356956,73.9040356956,2.0,39.991638918668,39.991638918668,0.28926870363934837
Maintain data lakes and warehouses,Data Engineer,00103C57,3.5,1,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,80.60344828,81.5,80.2615189223,5.8627640301,1.0,69.7620596418,69.7620596418,15.0,38.618891610154,38.618891610154,0.22394011810147602
Maintain data lakes and warehouses,Data Engineer,00104933,1.0,2,MGT,3 tahun 11 bulan,-,47,89.65517241,,98.469149928,8.7007929068,1.0,69.5023814571,69.5023814571,1.0,37.306262172263004,37.306262172263004,0.1614725219306861
Maintain data lakes and warehouses,Data Engineer,001356B3,2.5,1,DATA SCIENTIST,1 tahun 10 bulan,JUNIOR,22,98.61111111,,98.9522417154,37.4823489904,1.0,82.7234066868,82.7234066868,7.0,45.018405544004004,45.018405544004004,0.5284908470195958
Maintain data lakes and warehouses,Data Engineer,0013A32D,1.0,2,MGT,5 tahun 9 bulan,-,69,79.13793103,99.0,88.8109161793,8.7722486646,1.0,78.9526210358,78.9526210358,1.0,42.314889148974,42.314889148974,0.3998314054964899
Maintain data lakes and warehouses,Data Engineer,0013D24E,2.75,1,DATA SCIENTIST,4 tahun 9 bulan,JUNIOR,57,66.25,92.0,97.9135943724,0.0,1.1,78.1589269578,78.1589269578,0.0,42.716731287634005,42.716731287634005,0.4189549385497722
Maintain data lakes and warehouses,Data Engineer,0014B046,2.5,1,DATA SCIENTIST,7 tahun 8 bulan,SENIOR,92,84.72222222,87.0,0.0,0.0,1.0,67.4019777006,67.4019777006,6.0,36.898048181317996,36.898048181317996,0.1420457545571078
Maintain data lakes and warehouses,Data Engineer,0014CA34,1.75,0,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,82.5,95.0,99.537037037,30.4375931247,1.0,81.9453180716,81.9453180716,1.0,44.253518577948,44.253518577948,0.49209013198713675
Maintain data lakes and warehouses,Data Engineer,0014EEF4,4.25,1,DATA ENGINEER,2 tahun 11 bulan,MIDDLE,35,85.0,93.5,80.9809654856,9.0371304039,1.2,92.960313373,92.960313373,8.0,51.266466087690006,51.266466087690006,0.8258339597268048
Maintain data lakes and warehouses,Data Engineer,0014F3E9,3.75,3,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,75.86206897,,98.257797271,12.7921561676,1.0,61.80993377,61.80993377,2.0,34.5217648981,34.5217648981,0.028959227439477233
Maintain data lakes and warehouses,Data Engineer,001ABDF5,3.0,1,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,82.24137931,98.5,98.9522417154,50.3029972195,1.0,86.5446547165,86.5446547165,8.0,47.278666999745,47.278666999745,0.636055934150725
Maintain data lakes and warehouses,Data Engineer,001AE6FC,2.75,0,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,82.24137931,84.5,98.469149928,0.4301677875,,72.1149630886,72.1149630886,2.0,39.513430436958004,39.513430436958004,0.2665109218476319
Maintain data lakes and warehouses,Data Engineer,001F9B47,4.0,1,DATA ENGINEER,3 tahun 1 bulan,JUNIOR,37,58.75,87.0,96.1884481736,8.6577453183,1.2,81.1247503422,81.1247503422,1.0,44.876117681366004,44.876117681366004,0.521719415199846
Maintain data lakes and warehouses,Data Engineer,002018BB,2.5,0,DATA SCIENTIST,10 tahun 10 bulan,SENIOR,130,97.22222222,98.0,50.5555555556,43.7450704533,1.0,86.4214334385,86.4214334385,18.0,46.978359722405,46.978359722405,0.6217644112071552
Maintain data lakes and warehouses,Data Engineer,0020C6B5,3.0,3,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,75.86206897,88.5,98.3674463938,3.3392709766,1.0,72.659385698,72.659385698,3.0,39.919474419939995,39.919474419939995,0.2858344192676284
Maintain data lakes and warehouses,Data Engineer,002201AD,1.75,0,DATA ANALYST,4 tahun 10 bulan,MIDDLE,58,91.37931034,95.0,99.537037037,0.4301677875,1.0,80.0052980974,80.0052980974,2.0,43.225307991622,43.225307991622,0.4431579338883789
Maintain data lakes and warehouses,Data Engineer,00270615,2.25,0,DATA ANALYST,3 tahun 9 bulan,JUNIOR,45,93.10344828,75.0,98.9814814815,29.9520058526,1.0,75.0818725109,75.0818725109,1.0,40.850892430777,40.850892430777,0.3301602910541472
Maintain data lakes and warehouses,Data Engineer,00277DF9,1.75,0,AI ENGINEER,0 tahun 5 bulan,MIDDLE,5,,,,,,,,4.0,,,
Maintain data lakes and warehouses,Data Engineer,002D5AC9,4.0,3,DATA SCIENTIST,3 tahun 8 bulan,MIDDLE,44,78.88888889,92.0,97.4707602339,57.4757263933,1.0,83.3553945397,83.3553945397,3.0,46.058359106041,46.058359106041,0.577981889407064
Maintain data lakes and warehouses,Data Engineer,002DF96D,3.25,3,DATA SCIENTIST,5 tahun 0 bulan,MIDDLE,60,78.88888889,91.0,46.8542261807,5.4541409456,1.1,78.7985129608,78.7985129608,15.0,43.290711869224,43.290711869224,0.4462704825606146
Maintain data lakes and warehouses,Data Engineer,002E9001,3.5,1,DATA ENGINEER,7 tahun 8 bulan,SENIOR,92,,,,,,,,10.0,,,
Maintain data lakes and warehouses,Data Engineer,002EC9F6,1.5,2,DATA SCIENTIST,4 tahun 7 bulan,MIDDLE,55,97.22222222,96.5,83.7230473171,43.7450704533,1.1,96.6970538768,96.6970538768,0.0,51.954438554704,51.954438554704,0.8585743394604041
Maintain data lakes and warehouses,Data Engineer,00302AE1,3.0,1,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,84.70588235,89.0,97.8411306043,0.4301677875,1.2,90.0022582512,90.0022582512,2.0,49.111196873136,49.111196873136,0.7232654182575442
Maintain data lakes and warehouses,Data Engineer,00306ABB,3.25,1,DATA ENGINEER,3 tahun 3 bulan,JUNIOR,39,94.11764706,90.0,96.5971692516,0.0,1.2,93.696777586,93.696777586,3.0,51.186792120579995,51.186792120579995,0.8220423022650085
Maintain data lakes and warehouses,Data Engineer,0031857D,3.0,3,DATA SCIENTIST,2 tahun 11 bulan,MIDDLE,35,90.0,,97.6042024997,10.2336902669,1.0,70.0282735258,70.0282735258,5.0,38.524984968674,38.524984968674,0.21947113242403066
Maintain data lakes and warehouses,Data Engineer,0037569D,2.75,1,AI ENGINEER,2 tahun 8 bulan,MIDDLE,32,82.89473684,90.0,98.498389694,6.7355847106,1.3,98.749547614,98.749547614,21.0,53.629760235419994,53.629760235419994,0.938302338228497
Maintain data lakes and warehouses,Data Engineer,00392144,2.5,0,DATA SCIENTIST,4 tahun 10 bulan,MIDDLE,58,85.0,90.5,98.9522417154,10.5154493741,1.0,77.4187076743,77.4187076743,15.0,42.20691506737899,42.20691506737899,0.39469295504635704
Maintain data lakes and warehouses,Data Engineer,003A7A13,1.75,0,DATA SCIENTIST,2 tahun 10 bulan,JUNIOR,34,82.5,89.5,96.6027405114,1.0754194688,1.0,74.6209033424,74.6209033424,5.0,40.371578771472,40.371578771472,0.3073499142301172
Maintain data lakes and warehouses,Data Engineer,003B384C,4.0,3,DATA SCIENTIST,2 tahun 10 bulan,SENIOR,34,80.0,92.0,96.3395202983,44.3903221346,1.1,89.794363496,89.794363496,3.0,49.471012652880006,49.471012652880006,0.7403889309383507
Maintain data lakes and warehouses,Data Engineer,003C6A0D,2.0,0,DATA ANALYST,1 tahun 9 bulan,JUNIOR,21,76.20689655,98.0,45.3968253968,2.3230903964,1.0,73.7283503902,73.7283503902,7.0,40.016025706806005,40.016025706806005,0.2904292627349565
Maintain data lakes and warehouses,Data Engineer,003CFD5B,2.75,1,DATA ENGINEER,3 tahun 8 bulan,MIDDLE,44,77.5,80.0,98.9522417154,3.0893274449,1.3,89.6443972996,89.6443972996,0.0,48.804030568788,48.804030568788,0.7086474765114608
Maintain data lakes and warehouses,Data Engineer,003D5583,2.5,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,98.61111111,90.0,98.9522417154,31.463471719,1.0,84.2841556523,84.2841556523,1.0,45.845602495719,45.845602495719,0.567856873440932
Maintain data lakes and warehouses,Data Engineer,0042FA00,1.75,0,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,80.68965517,90.0,98.9522417154,38.3427977748,1.0,80.1122536136,80.1122536136,2.0,43.281994415208004,43.281994415208004,0.44585562183801536
Maintain data lakes and warehouses,Data Engineer,00430780,2.0,2,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,87.93103448,86.0,92.1643347143,0.4301677875,1.0,74.0835656652,74.0835656652,2.0,40.204289802556,40.204289802556,0.29938868811982744
Maintain data lakes and warehouses,Data Engineer,00434E84,3.5,1,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,80.27777778,95.0,96.1220230528,0.0,1.0,76.485383457,76.485383457,4.0,42.18225323221,42.18225323221,0.39351930655448536
Maintain data lakes and warehouses,Data Engineer,00456E77,2.5,1,DATA SCIENTIST,1 tahun 8 bulan,BASIC,20,75.55555556,90.0,17.7777777778,0.0,,67.4044956827,67.4044956827,8.0,36.899382711831,36.899382711831,0.14210926441812236
Maintain data lakes and warehouses,Data Engineer,0045D05E,2.0,1,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,73.75,85.0,96.7440037291,55.491056416,1.0,78.0721708555,78.0721708555,7.0,42.318250553415005,42.318250553415005,0.3999913736102059
Maintain data lakes and warehouses,Data Engineer,00464297,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Maintain data lakes and warehouses,Data Engineer,005139FE,2.25,0,DATA ANALYST,4 tahun 1 bulan,MIDDLE,49,79.13793103,85.0,98.9522417154,0.4301677875,1.0,71.4912919476,71.4912919476,2.0,38.947884732228005,38.947884732228005,0.23959679080699312
Maintain data lakes and warehouses,Data Engineer,0052D29A,3.5,1,DATA ANALYST,5 tahun 1 bulan,SENIOR,61,73.10344828,86.0,97.7192982456,51.2417874977,1.0,77.8012250633,77.8012250633,4.0,42.879649283549,42.879649283549,0.4267081515160484
Maintain data lakes and warehouses,Data Engineer,00563DC3,3.25,0,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,76.20689655,96.0,3.7037037037,53.3266455725,1.0,77.6344597313,77.6344597313,4.0,42.67376365758901,42.67376365758901,0.4169101233989103
Maintain data lakes and warehouses,Data Engineer,00630639,3.0,1,DATA SCIENTIST,9 tahun 2 bulan,MIDDLE,110,80.0,75.0,98.9522417154,54.8821326185,1.0,75.0274646513,75.0274646513,0.0,41.174556265189,41.174556265189,0.34556334474127387
Maintain data lakes and warehouses,Data Engineer,0073D075,2.75,3,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,91.66666667,93.0,58.0116959064,8.2492354431,1.0,77.500618325,77.500618325,4.0,42.367827712250005,42.367827712250005,0.4023507340267876
Maintain data lakes and warehouses,Data Engineer,0084C542,2.0,0,DATA ANALYST,4 tahun 0 bulan,MIDDLE,48,74.48275862,80.0,98.9522417154,0.0,1.0,67.6149808506,67.6149808506,2.0,36.775939850818006,36.775939850818006,0.13623465992630446
Maintain data lakes and warehouses,Data Engineer,00897237,1.5,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,93.10344828,92.5,94.1423001949,2.5085548458,1.2,95.0743558155,95.0743558155,8.0,51.094408582215,51.094408582215,0.8176458005556722
Maintain data lakes and warehouses,Data Engineer,0097B743,2.0,0,MGT,3 tahun 1 bulan,-,37,90.27777778,,98.9522417154,37.0103448893,1.0,77.3225695827,77.3225695827,5.0,41.920961878831,41.920961878831,0.381084538390194
Maintain data lakes and warehouses,Data Engineer,009C501C,2.75,0,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,71.72413793,91.5,99.537037037,45.8959093909,1.1,87.3635004212,87.3635004212,9.0,47.595155223236,47.595155223236,0.6511175029127446
Maintain data lakes and warehouses,Data Engineer,017F0DF6,3.0,3,AI ENGINEER,3 tahun 8 bulan,JUNIOR,44,84.07894737,90.0,75.790084404,1.3470096476,1.3,96.1634426675,96.1634426675,9.0,52.37662461377499,52.37662461377499,0.8786660328855932
Manage cloud-based data processing,Data Engineer,0000ECE6,2.0,2,DATA ANALYST,4 tahun 10 bulan,JUNIOR,58,,,,,,,,9.0,,,
Manage cloud-based data processing,Data Engineer,0001741A,4.5,3,DATA SCIENTIST,4 tahun 11 bulan,JUNIOR,59,88.75,89.5,96.4930913886,12.6845989445,1.0,78.1787671463,78.1787671463,3.0,43.549746587539005,43.549746587539005,0.45604773699193923
Manage cloud-based data processing,Data Engineer,00017D8B,5.0,3,DATA ENGINEER,3 tahun 9 bulan,SENIOR,45,86.02941176,94.0,88.8888888889,14.482615467,1.2,95.2346475844,95.2346475844,0.0,52.824363219732,52.824363219732,0.8949692869942056
Manage cloud-based data processing,Data Engineer,00049B4B,1.5,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,76.66666667,,99.4152046784,13.616265803,1.0,62.6570672707,62.6570672707,8.0,33.913245653471,33.913245653471,0.0
Manage cloud-based data processing,Data Engineer,0004E1C5,1.5,1,AI ENGINEER,1 tahun 0 bulan,MIDDLE,12,98.68421053,,85.4256716671,27.4434510067,1.2,94.462392646,94.462392646,3.0,50.77006810238,50.77006810238,0.7977497001553883
Manage cloud-based data processing,Data Engineer,00050DC9,2.0,2,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,73.27586207,90.0,93.7469277057,9.2877346217,1.1,80.5550616974,80.5550616974,9.0,43.634182699622,43.634182699622,0.46004367889028064
Manage cloud-based data processing,Data Engineer,00055602,2.5,0,DATA SCIENTIST,0 tahun 9 bulan,JUNIOR,9,80.27777778,84.0,0.0,0.0,1.2,77.5622022708,77.5622022708,1.0,42.282967203524,42.282967203524,0.3960973592250783
Manage cloud-based data processing,Data Engineer,0006B570,4.0,3,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,75.86206897,86.0,98.469149928,0.8603355751,1.0,71.0634376852,71.0634376852,4.0,39.54362197315601,39.54362197315601,0.2664577523079634
Manage cloud-based data processing,Data Engineer,0006F238,3.0,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,51.770844071359996,51.770844071359996,0.845111457188558
Manage cloud-based data processing,Data Engineer,0008CEE3,4.5,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,55.043711068407006,55.043711068407006,1.0
Manage cloud-based data processing,Data Engineer,0008DB3D,3.0,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,54.303873226438,54.303873226438,0.9649871487711741
Manage cloud-based data processing,Data Engineer,0008EF5A,2.5,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,36.409766458271,36.409766458271,0.11814793265440056
Manage cloud-based data processing,Data Engineer,00093BBA,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Manage cloud-based data processing,Data Engineer,000BC56E,3.5,1,DATA ANALYST,3 tahun 2 bulan,JUNIOR,38,77.67241379,89.0,95.0048732943,0.4301677875,1.0,72.7677924824,72.7677924824,2.0,40.211930015672,40.211930015672,0.2980854533260207
Manage cloud-based data processing,Data Engineer,000BE0C5,4.0,3,DATA ANALYST,3 tahun 0 bulan,MIDDLE,36,79.13793103,90.5,96.8024832613,9.3020121433,1.0,75.3882483655,75.3882483655,0.0,41.835771633715005,41.835771633715005,0.3749338135564203
Manage cloud-based data processing,Data Engineer,000BF13A,1.5,2,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,85.34482759,84.0,76.9401195515,0.4301677875,1.0,71.3283335517,71.3283335517,2.0,38.509016782401,38.509016782401,0.21749502619480826
Manage cloud-based data processing,Data Engineer,000C7109,3.0,1,DATA SCIENTIST,6 tahun 6 bulan,MIDDLE,78,,,,,,,,9.0,,,
Manage cloud-based data processing,Data Engineer,000C72E4,4.5,1,DATA ENGINEER,5 tahun 0 bulan,MIDDLE,60,76.47058824,91.5,89.9596364099,0.0,1.2,87.8939523114,87.8939523114,3.0,48.698794725042006,48.698794725042006,0.6997266165808106
Manage cloud-based data processing,Data Engineer,000CEE2B,2.0,0,DATA ANALYST,3 tahun 11 bulan,MIDDLE,47,74.48275862,90.0,98.9522417154,10.5359979556,1.0,74.1194724896,74.1194724896,4.0,40.223320419488,40.223320419488,0.2986245045770141
Manage cloud-based data processing,Data Engineer,000FCFC2,4.5,3,AI ENGINEER,1 tahun 10 bulan,JUNIOR,22,80.52631579,95.0,98.9522417154,34.6152175938,1.0,81.9618884287,81.9618884287,16.0,45.554800867211,45.554800867211,0.5509369994998407
Manage cloud-based data processing,Data Engineer,00101A0D,2.0,0,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,82.5,94.0,39.414983165,7.0665492569,1.0,73.9040356956,73.9040356956,2.0,40.109138918668,40.109138918668,0.2932208611371831
Manage cloud-based data processing,Data Engineer,00103C57,3.5,1,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,80.60344828,81.5,80.2615189223,5.8627640301,1.0,69.7620596418,69.7620596418,15.0,38.618891610154,38.618891610154,0.22269485618413443
Manage cloud-based data processing,Data Engineer,00104933,1.0,2,MGT,3 tahun 11 bulan,-,47,89.65517241,,98.469149928,8.7007929068,1.0,69.5023814571,69.5023814571,1.0,37.306262172263004,37.306262172263004,0.1605746230461
Manage cloud-based data processing,Data Engineer,001356B3,2.0,1,DATA SCIENTIST,1 tahun 10 bulan,JUNIOR,22,98.61111111,,98.9522417154,37.4823489904,1.0,82.7234066868,82.7234066868,7.0,44.783405544004005,44.783405544004005,0.514430689389807
Manage cloud-based data processing,Data Engineer,0013A32D,1.0,2,MGT,5 tahun 9 bulan,-,69,79.13793103,99.0,88.8109161793,8.7722486646,1.0,78.9526210358,78.9526210358,1.0,42.314889148974,42.314889148974,0.3976080663876111
Manage cloud-based data processing,Data Engineer,0013D24E,2.5,1,DATA SCIENTIST,4 tahun 9 bulan,JUNIOR,57,66.25,92.0,97.9135943724,0.0,1.1,78.1589269578,78.1589269578,0.0,42.599231287634005,42.599231287634005,0.41106456784540774
Manage cloud-based data processing,Data Engineer,0014B046,3.0,1,DATA SCIENTIST,7 tahun 8 bulan,SENIOR,92,84.72222222,87.0,0.0,0.0,1.0,67.4019777006,67.4019777006,6.0,37.133048181317996,37.133048181317996,0.15237726498778803
